,volcano,hazard,VEI,prob,mass,buffer,volume,pop_count,area_crops,area_urban
0,Tengger_Caldera,Tephra,5,90.0,50,,,2392011.6804,493.1604,364.2975
0,Tengger_Caldera,Tephra,5,90.0,100,,,1666869.9372,316.1754,240.3594
0,Tengger_Caldera,BAF,,10.0,,300,9800000,57.22650000000001,0.1134,0.7614
0,Tengger_Caldera,BAF,,50.0,,300,9800000,0.0,0.0891,0.324
0,Tengger_Caldera,BAF,,90.0,,300,9800000,0.0,0.0,0.081
0,Tengger_Caldera,BAF,,10.0,,990,9800000,1394.0747999999999,0.2025,1.1421
0,Tengger_Caldera,BAF,,50.0,,990,9800000,1150.8399,0.1701,1.0368
0,Tengger_Caldera,BAF,,90.0,,990,9800000,0.0,0.081,0.6237
0,Tengger_Caldera,BAF,,10.0,,300,450000,0.0,0.0,0.7047
0,Tengger_Caldera,BAF,,50.0,,300,450000,0.0,0.0,0.2835
0,Tengger_Caldera,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Tengger_Caldera,BAF,,10.0,,990,450000,197.478,0.0162,0.9315
0,Tengger_Caldera,BAF,,50.0,,990,450000,17.172,0.0,0.8262
0,Tengger_Caldera,BAF,,90.0,,990,450000,0.0,0.0,0.5994
0,Tengger_Caldera,PDC,3,10.0,,,,387605.4363,259.3863,49.9689
0,Tengger_Caldera,PDC,3,50.0,,,,17235.666000000005,7.5492,2.9484
0,Tengger_Caldera,PDC,3,90.0,,,,0.0,0.0,0.3483
0,Tengger_Caldera,PDC,4,10.0,,,,1224940.1661,752.7249,211.9446
0,Tengger_Caldera,PDC,4,50.0,,,,72932.6268,50.8842,12.3039
0,Tengger_Caldera,PDC,4,90.0,,,,10022.8266,3.7989,2.2032
0,Tengger_Caldera,PDC,5,10.0,,,,1866750.5024999997,937.2672,319.2129
0,Tengger_Caldera,PDC,5,50.0,,,,150150.16980000003,93.8871,19.4967
0,Tengger_Caldera,PDC,5,90.0,,,,18848.999700000004,14.5557,3.4182
0,Tengger_Caldera,LC,3,10.0,,,,0.0,0.0,0.9072
0,Tengger_Caldera,LC,3,50.0,,,,0.0,0.0,0.5832
0,Tengger_Caldera,LC,3,90.0,,,,0.0,0.0,0.1782
0,Tengger_Caldera,LC,4,10.0,,,,2049.2838,1.4094,1.2231
0,Tengger_Caldera,LC,4,50.0,,,,939.9564,0.6237,1.1988
0,Tengger_Caldera,LC,4,90.0,,,,8.586,0.324,1.0044
0,Tengger_Caldera,LC,5,10.0,,,,32972.5809,41.391,8.1405
0,Tengger_Caldera,LC,5,50.0,,,,31035.911400000005,37.7703,7.614
0,Tengger_Caldera,LC,5,90.0,,,,28644.329700000002,33.9552,6.7068
0,Camiguin,Tephra,3,10.0,1,,,21167.292599999997,0.6237,0.5589
0,Camiguin,Tephra,3,10.0,5,,,17722.6785,0.4293,0.486
0,Camiguin,Tephra,3,10.0,50,,,4977.7659,0.3078,0.1458
0,Camiguin,Tephra,3,10.0,100,,,2930.8635,0.0648,0.0324
0,Camiguin,Tephra,3,50.0,1,,,19142.8272,0.4617,0.4941
0,Camiguin,Tephra,3,50.0,5,,,16250.3172,0.4131,0.4617
0,Camiguin,Tephra,3,50.0,50,,,3572.9667,0.243,0.1053
0,Camiguin,Tephra,3,50.0,100,,,1683.2366999999997,0.0405,0.0081
0,Camiguin,Tephra,3,90.0,1,,,18816.5592,0.4455,0.486
0,Camiguin,Tephra,3,90.0,5,,,15856.365600000001,0.4131,0.4212
0,Camiguin,Tephra,3,90.0,50,,,3245.4999000000003,0.2106,0.0324
0,Camiguin,Tephra,3,90.0,100,,,967.3911,0.0405,0.0
0,Camiguin,Tephra,4,10.0,1,,,34457.5296,0.9639,1.377
0,Camiguin,Tephra,4,10.0,5,,,27269.3871,0.7209,0.8586
0,Camiguin,Tephra,4,10.0,50,,,7175.587500000001,0.1701,0.1539
0,Camiguin,Tephra,4,10.0,100,,,3639.8241000000003,0.0405,0.0567
0,Camiguin,Tephra,4,50.0,1,,,26338.948200000003,0.7128,0.7857
0,Camiguin,Tephra,4,50.0,5,,,14935.3308,0.5751,0.3564
0,Camiguin,Tephra,4,50.0,50,,,3653.6103,0.0486,0.081
0,Camiguin,Tephra,4,50.0,100,,,2385.045,0.0405,0.0162
0,Camiguin,Tephra,4,90.0,1,,,21820.3551,0.6966,0.6642
0,Camiguin,Tephra,4,90.0,5,,,12450.437100000001,0.3969,0.3078
0,Camiguin,Tephra,4,90.0,50,,,3405.6612,0.0405,0.0486
0,Camiguin,Tephra,4,90.0,100,,,2135.8161,0.0405,0.0162
0,Camiguin,Tephra,5,10.0,1,,,2767017.056400001,3346.3773,151.0164
0,Camiguin,Tephra,5,10.0,5,,,785016.1412999998,569.2437,62.3862
0,Camiguin,Tephra,5,10.0,50,,,25984.970100000006,0.7209,0.7614
0,Camiguin,Tephra,5,10.0,100,,,17363.1114,0.567,0.3969
0,Camiguin,Tephra,5,50.0,1,,,2053395.9189000002,2313.5706,120.4227
0,Camiguin,Tephra,5,50.0,5,,,488103.2865000001,379.0719,42.0309
0,Camiguin,Tephra,5,50.0,50,,,11223.003600000002,0.2106,0.2916
0,Camiguin,Tephra,5,50.0,100,,,7458.334199999999,0.1701,0.1782
0,Camiguin,Tephra,5,90.0,1,,,1760478.6240000026,1849.1166,108.6129
0,Camiguin,Tephra,5,90.0,5,,,366116.1201,207.6516,35.9154
0,Camiguin,Tephra,5,90.0,50,,,8942.9427,0.1701,0.2106
0,Camiguin,Tephra,5,90.0,100,,,4856.160599999999,0.1377,0.1539
0,Camiguin,BAF,,10.0,,300,9800000,1515.8178000000003,0.1215,0.0486
0,Camiguin,BAF,,50.0,,300,9800000,423.73530000000005,0.1215,0.0
0,Camiguin,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Camiguin,BAF,,10.0,,990,9800000,4884.219000000001,0.1539,0.243
0,Camiguin,BAF,,50.0,,990,9800000,2912.0796000000005,0.1296,0.1944
0,Camiguin,BAF,,90.0,,990,9800000,0.0,0.0,0.0
0,Camiguin,BAF,,10.0,,300,450000,0.0,0.0,0.0
0,Camiguin,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Camiguin,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Camiguin,BAF,,10.0,,990,450000,17.9172,0.0,0.0
0,Camiguin,BAF,,50.0,,990,450000,0.0,0.0,0.0
0,Camiguin,BAF,,90.0,,990,450000,0.0,0.0,0.0
0,Camiguin,PDC,3,10.0,,,,64673.316000000006,1.8954,2.8188
0,Camiguin,PDC,3,50.0,,,,43563.962700000004,1.1178,2.1141
0,Camiguin,PDC,3,90.0,,,,21861.835199999998,0.8343,0.7857
0,Camiguin,PDC,4,10.0,,,,72838.9746,2.0493,3.3372
0,Camiguin,PDC,4,50.0,,,,55992.991500000004,1.134,2.3814
0,Camiguin,PDC,4,90.0,,,,38716.5744,1.1178,1.944
0,Camiguin,PDC,5,10.0,,,,72901.26360000002,2.0493,3.3372
0,Camiguin,PDC,5,50.0,,,,67441.60440000001,2.0412,3.1671
0,Camiguin,PDC,5,90.0,,,,47582.073,1.1178,2.1789
0,Camiguin,LC,3,10.0,,,,0.0,0.0,0.0
0,Camiguin,LC,3,50.0,,,,0.0,0.0,0.0
0,Camiguin,LC,3,90.0,,,,0.0,0.0,0.0
0,Camiguin,LC,4,10.0,,,,3316.6017,0.1296,0.1215
0,Camiguin,LC,4,50.0,,,,2949.0398999999998,0.0405,0.0324
0,Camiguin,LC,4,90.0,,,,2061.1503,0.0405,0.0081
0,Camiguin,LC,5,10.0,,,,45519.205500000004,1.1178,2.1384
0,Camiguin,LC,5,50.0,,,,43438.7853,1.1178,2.0655
0,Camiguin,LC,5,90.0,,,,39290.5728,1.1097,2.0007
0,Iya,Tephra,3,10.0,1,,,106635.5604,0.4212,9.8496
0,Iya,Tephra,3,10.0,5,,,83089.638,0.0324,5.103
0,Iya,Tephra,3,10.0,50,,,6554.1312,0.0162,0.4455
0,Iya,Tephra,3,10.0,100,,,50.0094,0.0,0.0
0,Iya,Tephra,3,50.0,1,,,84412.9755,0.0324,5.1678
0,Iya,Tephra,3,50.0,5,,,59106.8664,0.0324,3.3048
0,Iya,Tephra,3,50.0,50,,,1770.8300999999997,0.0162,0.2754
0,Iya,Tephra,3,50.0,100,,,17.860500000000002,0.0,0.0
0,Iya,Tephra,3,90.0,1,,,77397.9138,0.0324,4.5198
0,Iya,Tephra,3,90.0,5,,,50783.055300000015,0.0324,2.8674
0,Iya,Tephra,3,90.0,50,,,747.1278000000001,0.0081,0.2187
0,Iya,Tephra,3,90.0,100,,,7.1442,0.0,0.0
0,Iya,Tephra,4,10.0,1,,,244449.55980000005,18.8973,24.7212
0,Iya,Tephra,4,10.0,5,,,150514.1838,3.5235,14.5881
0,Iya,Tephra,4,10.0,50,,,95101.4601,0.0648,6.8688
0,Iya,Tephra,4,10.0,100,,,32521.184100000002,0.0162,2.1627
0,Iya,Tephra,4,50.0,1,,,205417.44989999998,8.2701,19.3185
0,Iya,Tephra,4,50.0,5,,,128950.29090000002,1.6524,11.8989
0,Iya,Tephra,4,50.0,50,,,18333.7101,0.0081,1.6686
0,Iya,Tephra,4,50.0,100,,,1344.9888000000003,0.0,0.2916
0,Iya,Tephra,4,90.0,1,,,162155.85210000002,4.7547,15.2037
0,Iya,Tephra,4,90.0,5,,,116700.1101,1.1259,10.6434
0,Iya,Tephra,4,90.0,50,,,2941.2072000000003,0.0081,0.4293
0,Iya,Tephra,4,90.0,100,,,1273.5954000000002,0.0,0.2916
0,Iya,Tephra,5,10.0,1,,,937597.5989999989,245.8269,111.0834
0,Iya,Tephra,5,10.0,5,,,428633.6940000001,109.4229,52.4799
0,Iya,Tephra,5,10.0,50,,,218581.35120000003,8.1243,23.2065
0,Iya,Tephra,5,10.0,100,,,170950.09500000003,4.293,16.4835
0,Iya,Tephra,5,50.0,1,,,789975.4149000001,180.8973,98.7309
0,Iya,Tephra,5,50.0,5,,,365449.03649999993,87.6987,42.2577
0,Iya,Tephra,5,50.0,50,,,163130.93009999997,3.8394,14.499
0,Iya,Tephra,5,50.0,100,,,118656.3978,1.4985,9.4851
0,Iya,Tephra,5,90.0,1,,,577814.7717000003,138.4452,71.9604
0,Iya,Tephra,5,90.0,5,,,322648.9686,64.6299,40.4433
0,Iya,Tephra,5,90.0,50,,,129559.49190000001,2.1384,10.4976
0,Iya,Tephra,5,90.0,100,,,76908.7224,1.3689,6.2694
0,Iya,BAF,,10.0,,300,9800000,0.0,0.0,0.0
0,Iya,BAF,,50.0,,300,9800000,0.0,0.0,0.0
0,Iya,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Iya,BAF,,10.0,,990,9800000,0.0,0.0,0.0
0,Iya,BAF,,50.0,,990,9800000,0.0,0.0,0.0
0,Iya,BAF,,90.0,,990,9800000,0.0,0.0,0.0
0,Iya,BAF,,10.0,,300,450000,0.0,0.0,0.0
0,Iya,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Iya,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Iya,BAF,,10.0,,990,450000,0.0,0.0,0.0
0,Iya,BAF,,50.0,,990,450000,0.0,0.0,0.0
0,Iya,BAF,,90.0,,990,450000,0.0,0.0,0.0
0,Iya,PDC,3,10.0,,,,110837.565,0.1944,10.8783
0,Iya,PDC,3,50.0,,,,74094.5556,0.0324,4.1715
0,Iya,PDC,3,90.0,,,,153.55980000000002,0.0,0.0243
0,Iya,PDC,4,10.0,,,,112721.12279999998,0.2187,11.5587
0,Iya,PDC,4,50.0,,,,108680.2839,0.1701,10.0197
0,Iya,PDC,4,90.0,,,,76795.41960000001,0.0324,4.3416
0,Iya,PDC,5,10.0,,,,118221.81659999999,0.567,12.7899
0,Iya,PDC,5,50.0,,,,110902.03289999999,0.2025,10.9026
0,Iya,PDC,5,90.0,,,,106378.839,0.1377,8.3754
0,Iya,LC,3,10.0,,,,0.0,0.0,0.0
0,Iya,LC,3,50.0,,,,0.0,0.0,0.0
0,Iya,LC,3,90.0,,,,0.0,0.0,0.0
0,Iya,LC,4,10.0,,,,1.1907,0.0,0.0
0,Iya,LC,4,50.0,,,,0.0,0.0,0.0
0,Iya,LC,4,90.0,,,,0.0,0.0,0.0
0,Iya,LC,5,10.0,,,,110570.3055,0.1782,10.6758
0,Iya,LC,5,50.0,,,,108919.05570000001,0.1701,10.2789
0,Iya,LC,5,90.0,,,,107660.2995,0.1701,9.6714
0,Parker,Tephra,3,10.0,1,,,33642.13500000001,22.1373,1.7172
0,Parker,Tephra,3,10.0,5,,,6584.0931,7.047,0.2997
0,Parker,Tephra,3,10.0,50,,,1088.6805000000002,0.6399,0.0
0,Parker,Tephra,3,10.0,100,,,692.8416,0.2916,0.0
0,Parker,Tephra,3,50.0,1,,,15108.5007,11.34,0.4293
0,Parker,Tephra,3,50.0,5,,,5614.741800000001,5.5485,0.2916
0,Parker,Tephra,3,50.0,50,,,910.0836,0.4131,0.0
0,Parker,Tephra,3,50.0,100,,,611.3394,0.1863,0.0
0,Parker,Tephra,3,90.0,1,,,11361.87,9.5904,0.3645
0,Parker,Tephra,3,90.0,5,,,4756.336200000001,4.7061,0.2025
0,Parker,Tephra,3,90.0,50,,,741.1176,0.3645,0.0
0,Parker,Tephra,3,90.0,100,,,71.05319999999999,0.0,0.0
0,Parker,Tephra,4,10.0,1,,,172054.2708,218.3679,5.9373
0,Parker,Tephra,4,10.0,5,,,96758.10449999999,59.3649,4.5279
0,Parker,Tephra,4,10.0,50,,,24015.1068,12.96,1.5957
0,Parker,Tephra,4,10.0,100,,,5696.7300000000005,6.4071,0.2916
0,Parker,Tephra,4,50.0,1,,,140842.6299,150.6114,4.9896
0,Parker,Tephra,4,50.0,5,,,74627.406,44.0397,3.8718
0,Parker,Tephra,4,50.0,50,,,6874.5428999999995,7.3062,0.3159
0,Parker,Tephra,4,50.0,100,,,4815.2312999999995,5.0463,0.2916
0,Parker,Tephra,4,90.0,1,,,121098.86369999999,117.1017,4.5684
0,Parker,Tephra,4,90.0,5,,,60484.7817,38.8638,2.835
0,Parker,Tephra,4,90.0,50,,,5759.9262,6.7878,0.2916
0,Parker,Tephra,4,90.0,100,,,4356.1962,4.5198,0.2349
0,Parker,Tephra,5,10.0,1,,,660449.3354999993,1048.8528,36.9603
0,Parker,Tephra,5,10.0,5,,,311732.226,425.6064,15.147
0,Parker,Tephra,5,10.0,50,,,123057.84060000001,82.2555,4.5684
0,Parker,Tephra,5,10.0,100,,,84188.33009999999,44.8173,3.0861
0,Parker,Tephra,5,50.0,1,,,480971.8035000002,672.9642,25.7013
0,Parker,Tephra,5,50.0,5,,,214330.60889999988,298.8657,7.4034
0,Parker,Tephra,5,50.0,50,,,93187.96470000001,50.0499,3.1104
0,Parker,Tephra,5,50.0,100,,,62839.038600000014,33.7527,2.7864
0,Parker,Tephra,5,90.0,1,,,395275.5936000002,540.5373,19.8288
0,Parker,Tephra,5,90.0,5,,,184325.39819999997,249.7554,6.2289
0,Parker,Tephra,5,90.0,50,,,76276.08809999998,42.3225,2.8998
0,Parker,Tephra,5,90.0,100,,,52231.634999999995,27.0621,2.6406
0,Parker,BAF,,10.0,,300,9800000,109.4229,0.0243,0.0
0,Parker,BAF,,50.0,,300,9800000,0.0,0.0,0.0
0,Parker,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Parker,BAF,,10.0,,990,9800000,145.9944,0.1782,0.0
0,Parker,BAF,,50.0,,990,9800000,0.0,0.0,0.0
0,Parker,BAF,,90.0,,990,9800000,0.0,0.0,0.0
0,Parker,BAF,,10.0,,300,450000,0.0,0.0,0.0
0,Parker,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Parker,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Parker,BAF,,10.0,,990,450000,0.0,0.0,0.0
0,Parker,BAF,,50.0,,990,450000,0.0,0.0,0.0
0,Parker,BAF,,90.0,,990,450000,0.0,0.0,0.0
0,Parker,PDC,3,10.0,,,,36502.78770000001,45.8703,1.8792
0,Parker,PDC,3,50.0,,,,961.2513,1.0692,0.0
0,Parker,PDC,3,90.0,,,,0.0,0.0,0.0
0,Parker,PDC,4,10.0,,,,67791.34620000001,128.0691,3.24
0,Parker,PDC,4,50.0,,,,5122.164600000001,5.7672,0.081
0,Parker,PDC,4,90.0,,,,712.6704,0.2754,0.0
0,Parker,PDC,5,10.0,,,,361773.51570000016,262.7802,43.5618
0,Parker,PDC,5,50.0,,,,25852.891499999998,26.6328,1.3284
0,Parker,PDC,5,90.0,,,,2001.4776000000002,2.1627,0.0
0,Parker,LC,3,10.0,,,,0.0,0.0,0.0
0,Parker,LC,3,50.0,,,,0.0,0.0,0.0
0,Parker,LC,3,90.0,,,,0.0,0.0,0.0
0,Parker,LC,4,10.0,,,,609.4925999999999,0.243,0.0
0,Parker,LC,4,50.0,,,,171.36359999999996,0.0324,0.0
0,Parker,LC,4,90.0,,,,0.0,0.0,0.0
0,Parker,LC,5,10.0,,,,6770.5470000000005,7.1928,0.2187
0,Parker,LC,5,50.0,,,,4953.8142,5.1921,0.1053
0,Parker,LC,5,90.0,,,,3337.6212,3.726,0.081
0,Raung,Tephra,3,10.0,1,,,100275.59429999998,106.4826,100.2294
0,Raung,Tephra,3,10.0,5,,,1891.3176,2.3247,52.9497
0,Raung,Tephra,3,10.0,50,,,0.0,0.0081,18.0468
0,Raung,Tephra,3,10.0,100,,,0.0,0.0081,6.4233
0,Raung,Tephra,3,50.0,1,,,38832.161400000005,49.41,75.2976
0,Raung,Tephra,3,50.0,5,,,33.534000000000006,0.0081,41.4882
0,Raung,Tephra,3,50.0,50,,,0.0,0.0081,12.7251
0,Raung,Tephra,3,50.0,100,,,0.0,0.0081,4.9491
0,Raung,Tephra,3,90.0,1,,,17691.614999999998,26.2845,66.4038
0,Raung,Tephra,3,90.0,5,,,0.0,0.0081,35.0001
0,Raung,Tephra,3,90.0,50,,,0.0,0.0081,9.1935
0,Raung,Tephra,3,90.0,100,,,0.0,0.0081,4.4064
0,Raung,Tephra,4,10.0,1,,,2626084.629900001,1147.2435,507.9672
0,Raung,Tephra,4,10.0,5,,,1045950.2055,571.4388,317.9574
0,Raung,Tephra,4,10.0,50,,,89538.4935,80.2872,84.7017
0,Raung,Tephra,4,10.0,100,,,20813.9382,34.4331,58.0446
0,Raung,Tephra,4,50.0,1,,,1896268.0931999998,822.2148,406.6443
0,Raung,Tephra,4,50.0,5,,,594424.9881000001,357.4044,214.9659
0,Raung,Tephra,4,50.0,50,,,31228.4727,37.3977,58.7169
0,Raung,Tephra,4,50.0,100,,,2671.6554000000006,8.0757,35.5833
0,Raung,Tephra,4,90.0,1,,,1110746.7063,565.8255,299.2302
0,Raung,Tephra,4,90.0,5,,,190074.2355,189.8883,125.874
0,Raung,Tephra,4,90.0,50,,,2091.7359,3.3372,40.0383
0,Raung,Tephra,4,90.0,100,,,111.78000000000002,0.0081,27.135
0,Raung,Tephra,5,10.0,1,,,16842498.139800016,7027.7949,2939.9922
0,Raung,Tephra,5,10.0,5,,,5515623.315000001,2642.1066,979.2495
0,Raung,Tephra,5,10.0,50,,,2215014.7572000003,925.8948,453.7053
0,Raung,Tephra,5,10.0,100,,,1266474.6495,587.5011,319.5774
0,Raung,Tephra,5,50.0,1,,,10401354.568800006,4244.076,1668.6
0,Raung,Tephra,5,50.0,5,,,4033940.454,1880.3583,726.6267
0,Raung,Tephra,5,50.0,50,,,1348850.6289000001,592.191,317.2932
0,Raung,Tephra,5,50.0,100,,,639778.9941,338.6205,210.5109
0,Raung,Tephra,5,90.0,1,,,7689489.513299995,3299.2596,1277.2485
0,Raung,Tephra,5,90.0,5,,,3438607.3506,1489.7196,608.6178
0,Raung,Tephra,5,90.0,50,,,1060535.9241,463.563,261.0468
0,Raung,Tephra,5,90.0,100,,,411840.4824,236.7468,151.7292
0,Raung,BAF,,10.0,,300,9800000,0.0,0.0,0.0
0,Raung,BAF,,50.0,,300,9800000,0.0,0.0,0.0
0,Raung,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Raung,BAF,,10.0,,990,9800000,0.0,0.0,0.0
0,Raung,BAF,,50.0,,990,9800000,0.0,0.0,0.0
0,Raung,BAF,,90.0,,990,9800000,0.0,0.0,0.0
0,Raung,BAF,,10.0,,300,450000,0.0,0.0,0.0
0,Raung,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Raung,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Raung,BAF,,10.0,,990,450000,0.0,0.0,0.0
0,Raung,BAF,,50.0,,990,450000,0.0,0.0,0.0
0,Raung,BAF,,90.0,,990,450000,0.0,0.0,0.0
0,Raung,PDC,3,10.0,,,,328638.91050000006,318.6297,178.8642
0,Raung,PDC,3,50.0,,,,4486.1607,2.4948,79.5825
0,Raung,PDC,3,90.0,,,,0.0,0.0081,35.5671
0,Raung,PDC,4,10.0,,,,777587.8014000002,665.1072,264.3354
0,Raung,PDC,4,50.0,,,,27783.1458,26.3574,90.2664
0,Raung,PDC,4,90.0,,,,59.032799999999995,0.2754,67.3434
0,Raung,PDC,5,10.0,,,,1767672.5256000003,1227.8061,432.6534
0,Raung,PDC,5,50.0,,,,159236.2071,172.773,140.2353
0,Raung,PDC,5,90.0,,,,6742.4724,3.4749,80.3034
0,Raung,LC,3,10.0,,,,0.0,0.0,0.0081
0,Raung,LC,3,50.0,,,,0.0,0.0,0.0
0,Raung,LC,3,90.0,,,,0.0,0.0,0.0
0,Raung,LC,4,10.0,,,,0.0,0.0081,6.7797
0,Raung,LC,4,50.0,,,,0.0,0.0081,5.2407
0,Raung,LC,4,90.0,,,,0.0,0.0081,3.3615
0,Raung,LC,5,10.0,,,,1013.2209,1.3851,75.2409
0,Raung,LC,5,50.0,,,,935.3151000000001,1.134,69.5142
0,Raung,LC,5,90.0,,,,533.1015,0.7857,63.2529
0,Tangkoko-Duasudara,Tephra,3,10.0,1,,,96780.08790000003,2.5515,63.5121
0,Tangkoko-Duasudara,Tephra,3,10.0,5,,,22510.377900000003,0.3645,19.1241
0,Tangkoko-Duasudara,Tephra,3,10.0,50,,,476.523,0.0,0.567
0,Tangkoko-Duasudara,Tephra,3,10.0,100,,,361.1223,0.0,0.3726
0,Tangkoko-Duasudara,Tephra,3,50.0,1,,,45416.967300000004,1.1259,36.5472
0,Tangkoko-Duasudara,Tephra,3,50.0,5,,,18835.7886,0.3078,15.9732
0,Tangkoko-Duasudara,Tephra,3,50.0,50,,,403.3800000000001,0.0,0.4698
0,Tangkoko-Duasudara,Tephra,3,50.0,100,,,289.17,0.0,0.2754
0,Tangkoko-Duasudara,Tephra,3,90.0,1,,,29290.393799999998,0.4536,25.2558
0,Tangkoko-Duasudara,Tephra,3,90.0,5,,,16703.3016,0.2997,13.9158
0,Tangkoko-Duasudara,Tephra,3,90.0,50,,,403.38,0.0,0.4698
0,Tangkoko-Duasudara,Tephra,3,90.0,100,,,289.17,0.0,0.2754
0,Tangkoko-Duasudara,Tephra,4,10.0,1,,,999984.6008999998,16.9695,183.627
0,Tangkoko-Duasudara,Tephra,4,10.0,5,,,815167.7190000002,5.6457,147.1851
0,Tangkoko-Duasudara,Tephra,4,10.0,50,,,108291.2733,2.1141,64.2978
0,Tangkoko-Duasudara,Tephra,4,10.0,100,,,28491.239700000002,0.8019,25.1748
0,Tangkoko-Duasudara,Tephra,4,50.0,1,,,927068.1417000002,12.1905,169.371
0,Tangkoko-Duasudara,Tephra,4,50.0,5,,,793505.3868,5.265,138.834
0,Tangkoko-Duasudara,Tephra,4,50.0,50,,,51359.0463,1.3203,41.4801
0,Tangkoko-Duasudara,Tephra,4,50.0,100,,,12484.6758,0.1134,11.988
0,Tangkoko-Duasudara,Tephra,4,90.0,1,,,908469.5372999999,8.7156,163.0611
0,Tangkoko-Duasudara,Tephra,4,90.0,5,,,765483.1047000001,4.3902,133.1235
0,Tangkoko-Duasudara,Tephra,4,90.0,50,,,34904.3823,0.9477,28.7226
0,Tangkoko-Duasudara,Tephra,4,90.0,100,,,7816.6782,0.1134,7.4115
0,Tangkoko-Duasudara,Tephra,5,10.0,1,,,1688897.2229999977,165.5235,302.8671
0,Tangkoko-Duasudara,Tephra,5,10.0,5,,,1322424.8649000004,41.958,223.4628
0,Tangkoko-Duasudara,Tephra,5,10.0,50,,,921246.2667,11.4129,167.4756
0,Tangkoko-Duasudara,Tephra,5,10.0,100,,,826604.1252000004,5.6862,146.3103
0,Tangkoko-Duasudara,Tephra,5,50.0,1,,,1644743.7422999998,151.6158,287.8335
0,Tangkoko-Duasudara,Tephra,5,50.0,5,,,1238339.4939000004,20.7279,211.8312
0,Tangkoko-Duasudara,Tephra,5,50.0,50,,,861617.9142000001,7.3386,151.8831
0,Tangkoko-Duasudara,Tephra,5,50.0,100,,,786197.1860999998,5.2569,135.3024
0,Tangkoko-Duasudara,Tephra,5,90.0,1,,,1593864.6452999997,132.8724,275.3595
0,Tangkoko-Duasudara,Tephra,5,90.0,5,,,1222775.5707000003,19.4238,208.008
0,Tangkoko-Duasudara,Tephra,5,90.0,50,,,821495.8926000003,5.9049,142.8273
0,Tangkoko-Duasudara,Tephra,5,90.0,100,,,746765.2602,3.726,125.6553
0,Tangkoko-Duasudara,BAF,,10.0,,300,9800000,0.0,0.0,0.0
0,Tangkoko-Duasudara,BAF,,50.0,,300,9800000,0.0,0.0,0.0
0,Tangkoko-Duasudara,BAF,,90.0,,300,9800000,0.0,0.0,0.0
0,Tangkoko-Duasudara,BAF,,10.0,,990,9800000,11.5668,0.0,0.0
0,Tangkoko-Duasudara,BAF,,50.0,,990,9800000,2.8917,0.0,0.0
0,Tangkoko-Duasudara,BAF,,90.0,,990,9800000,0.0,0.0,0.0
0,Tangkoko-Duasudara,BAF,,10.0,,300,450000,0.0,0.0,0.0
0,Tangkoko-Duasudara,BAF,,50.0,,300,450000,0.0,0.0,0.0
0,Tangkoko-Duasudara,BAF,,90.0,,300,450000,0.0,0.0,0.0
0,Tangkoko-Duasudara,BAF,,10.0,,990,450000,0.0,0.0,0.0
0,Tangkoko-Duasudara,BAF,,50.0,,990,450000,0.0,0.0,0.0
0,Tangkoko-Duasudara,BAF,,90.0,,990,450000,0.0,0.0,0.0
0,Tangkoko-Duasudara,PDC,3,10.0,,,,42861.8628,0.4455,25.8795
0,Tangkoko-Duasudara,PDC,3,50.0,,,,29079.7209,0.0081,13.365
0,Tangkoko-Duasudara,PDC,3,90.0,,,,1309.8024,0.0,0.9315
0,Tangkoko-Duasudara,PDC,4,10.0,,,,52828.4106,1.4013,34.3197
0,Tangkoko-Duasudara,PDC,4,50.0,,,,38695.83840000001,0.1458,21.1815
0,Tangkoko-Duasudara,PDC,4,90.0,,,,25612.613100000002,0.0081,9.9144
0,Tangkoko-Duasudara,PDC,5,10.0,,,,57563.613900000004,1.4985,37.6164
0,Tangkoko-Duasudara,PDC,5,50.0,,,,42593.72850000001,0.4455,25.5231
0,Tangkoko-Duasudara,PDC,5,90.0,,,,33307.0947,0.0324,16.8075
0,Tangkoko-Duasudara,LC,3,10.0,,,,0.0,0.0,0.0
0,Tangkoko-Duasudara,LC,3,50.0,,,,0.0,0.0,0.0
0,Tangkoko-Duasudara,LC,3,90.0,,,,0.0,0.0,0.0
0,Tangkoko-Duasudara,LC,4,10.0,,,,300.591,0.0,0.2997
0,Tangkoko-Duasudara,LC,4,50.0,,,,286.27830000000006,0.0,0.2673
0,Tangkoko-Duasudara,LC,4,90.0,,,,69.4008,0.0,0.081
0,Tangkoko-Duasudara,LC,5,10.0,,,,39335.114700000006,0.1539,22.194
0,Tangkoko-Duasudara,LC,5,50.0,,,,37303.2945,0.1539,20.1285
0,Tangkoko-Duasudara,LC,5,90.0,,,,35175.4893,0.1458,18.5247
