,volcano,hazard,VEI,prob,mass,buffer,volume,pop_count,area_crops,area_urban,RNDS,buildingsLoss,month
38,Iliwerung,Tephra,5.0,50,50.0,,,174460.0,16.0,35.0,,,10
39,Iliwerung,Tephra,5.0,50,100.0,,,138213.0,14.0,27.0,,,10
40,Iliwerung,Tephra,5.0,90,,,,,,,15758417.4,90.81,10
41,Iliwerung,Tephra,5.0,90,1.0,,,508287.0,57.0,79.0,,,10
42,Iliwerung,Tephra,5.0,90,5.0,,,255878.0,27.0,46.0,,,10
43,Iliwerung,Tephra,5.0,90,50.0,,,116384.0,11.0,25.0,,,10
44,Iliwerung,Tephra,5.0,90,100.0,,,55715.0,7.0,15.0,,,10
0,Iliwerung,Tephra,3.0,10,,,,,,,1515715.7,6.98,11
1,Iliwerung,Tephra,3.0,10,1.0,,,48656.0,7.0,13.0,,,11
2,Iliwerung,Tephra,3.0,10,5.0,,,10166.0,3.0,3.0,,,11
3,Iliwerung,Tephra,3.0,10,50.0,,,2497.0,1.0,1.0,,,11
4,Iliwerung,Tephra,3.0,10,100.0,,,1614.0,0.0,1.0,,,11
5,Iliwerung,Tephra,3.0,50,,,,,,,1486497.6,4.5,11
6,Iliwerung,Tephra,3.0,50,1.0,,,33287.0,7.0,10.0,,,11
7,Iliwerung,Tephra,3.0,50,5.0,,,8437.0,2.0,3.0,,,11
8,Iliwerung,Tephra,3.0,50,50.0,,,2224.0,0.0,1.0,,,11
9,Iliwerung,Tephra,3.0,50,100.0,,,1388.0,0.0,0.0,,,11
10,Iliwerung,Tephra,3.0,90,,,,,,,469970.1,3.69,11
11,Iliwerung,Tephra,3.0,90,1.0,,,9521.0,2.0,3.0,,,11
12,Iliwerung,Tephra,3.0,90,5.0,,,3577.0,1.0,1.0,,,11
13,Iliwerung,Tephra,3.0,90,50.0,,,1281.0,0.0,0.0,,,11
14,Iliwerung,Tephra,3.0,90,100.0,,,1044.0,0.0,0.0,,,11
15,Iliwerung,Tephra,4.0,10,,,,,,,5705851.3,36.02,11
16,Iliwerung,Tephra,4.0,10,1.0,,,219026.0,20.0,42.0,,,11
17,Iliwerung,Tephra,4.0,10,5.0,,,139588.0,16.0,28.0,,,11
18,Iliwerung,Tephra,4.0,10,50.0,,,34910.0,7.0,10.0,,,11
19,Iliwerung,Tephra,4.0,10,100.0,,,13872.0,4.0,4.0,,,11
20,Iliwerung,Tephra,4.0,50,,,,,,,4071664.8,22.92,11
21,Iliwerung,Tephra,4.0,50,1.0,,,157692.0,16.0,30.0,,,11
22,Iliwerung,Tephra,4.0,50,5.0,,,82082.0,13.0,17.0,,,11
23,Iliwerung,Tephra,4.0,50,50.0,,,15304.0,4.0,5.0,,,11
24,Iliwerung,Tephra,4.0,50,100.0,,,9747.0,2.0,3.0,,,11
25,Iliwerung,Tephra,4.0,90,,,,,,,2850202.9,8.85,11
26,Iliwerung,Tephra,4.0,90,1.0,,,97969.0,13.0,19.0,,,11
27,Iliwerung,Tephra,4.0,90,5.0,,,40861.0,7.0,12.0,,,11
28,Iliwerung,Tephra,4.0,90,50.0,,,8736.0,2.0,3.0,,,11
29,Iliwerung,Tephra,4.0,90,100.0,,,4172.0,1.0,2.0,,,11
30,Iliwerung,Tephra,5.0,10,,,,,,,33763690.8,292.89,11
31,Iliwerung,Tephra,5.0,10,1.0,,,1427318.0,380.0,219.0,,,11
32,Iliwerung,Tephra,5.0,10,5.0,,,582734.0,69.0,97.0,,,11
33,Iliwerung,Tephra,5.0,10,50.0,,,209562.0,22.0,41.0,,,11
34,Iliwerung,Tephra,5.0,10,100.0,,,173671.0,17.0,33.0,,,11
35,Iliwerung,Tephra,5.0,50,,,,,,,19490912.1,153.42,11
36,Iliwerung,Tephra,5.0,50,1.0,,,745440.0,93.0,135.0,,,11
37,Iliwerung,Tephra,5.0,50,5.0,,,296579.0,31.0,51.0,,,11
38,Iliwerung,Tephra,5.0,50,50.0,,,138214.0,15.0,28.0,,,11
39,Iliwerung,Tephra,5.0,50,100.0,,,96109.0,13.0,20.0,,,11
40,Iliwerung,Tephra,5.0,90,,,,,,,12105181.5,69.39,11
41,Iliwerung,Tephra,5.0,90,1.0,,,309692.0,35.0,53.0,,,11
42,Iliwerung,Tephra,5.0,90,5.0,,,203466.0,21.0,40.0,,,11
43,Iliwerung,Tephra,5.0,90,50.0,,,62536.0,12.0,14.0,,,11
44,Iliwerung,Tephra,5.0,90,100.0,,,36830.0,7.0,11.0,,,11
0,Iliwerung,Tephra,3.0,10,,,,,,,1511169.2999999996,6.97,12
1,Iliwerung,Tephra,3.0,10,1.0,,,40471.0,7.0,11.0,,,12
2,Iliwerung,Tephra,3.0,10,5.0,,,10224.0,2.0,4.0,,,12
3,Iliwerung,Tephra,3.0,10,50.0,,,2409.0,1.0,1.0,,,12
4,Iliwerung,Tephra,3.0,10,100.0,,,1536.0,0.0,0.0,,,12
5,Iliwerung,Tephra,3.0,50,,,,,,,1299717.9,5.78,12
6,Iliwerung,Tephra,3.0,50,1.0,,,28723.0,6.0,10.0,,,12
7,Iliwerung,Tephra,3.0,50,5.0,,,7699.0,2.0,3.0,,,12
8,Iliwerung,Tephra,3.0,50,50.0,,,1877.0,0.0,1.0,,,12
9,Iliwerung,Tephra,3.0,50,100.0,,,1250.0,0.0,0.0,,,12
10,Iliwerung,Tephra,3.0,90,,,,,,,466023.6,3.86,12
11,Iliwerung,Tephra,3.0,90,1.0,,,8161.0,2.0,3.0,,,12
12,Iliwerung,Tephra,3.0,90,5.0,,,3349.0,1.0,1.0,,,12
13,Iliwerung,Tephra,3.0,90,50.0,,,1175.0,0.0,0.0,,,12
14,Iliwerung,Tephra,3.0,90,100.0,,,935.0,0.0,0.0,,,12
15,Iliwerung,Tephra,4.0,10,,,,,,,6397488.1,34.74,12
16,Iliwerung,Tephra,4.0,10,1.0,,,234098.0,26.0,45.0,,,12
17,Iliwerung,Tephra,4.0,10,5.0,,,182314.0,17.0,36.0,,,12
18,Iliwerung,Tephra,4.0,10,50.0,,,25482.0,6.0,8.0,,,12
19,Iliwerung,Tephra,4.0,10,100.0,,,15375.0,4.0,4.0,,,12
20,Iliwerung,Tephra,4.0,50,,,,,,,4878809.3,22.27,12
21,Iliwerung,Tephra,4.0,50,1.0,,,199023.0,21.0,40.0,,,12
22,Iliwerung,Tephra,4.0,50,5.0,,,132709.0,15.0,28.0,,,12
23,Iliwerung,Tephra,4.0,50,50.0,,,17225.0,5.0,5.0,,,12
24,Iliwerung,Tephra,4.0,50,100.0,,,11663.0,2.0,4.0,,,12
25,Iliwerung,Tephra,4.0,90,,,,,,,3701797.6,8.11,12
26,Iliwerung,Tephra,4.0,90,1.0,,,155443.0,15.0,29.0,,,12
27,Iliwerung,Tephra,4.0,90,5.0,,,59859.0,9.0,15.0,,,12
28,Iliwerung,Tephra,4.0,90,50.0,,,11090.0,2.0,4.0,,,12
29,Iliwerung,Tephra,4.0,90,100.0,,,9440.0,2.0,3.0,,,12
30,Iliwerung,Tephra,5.0,10,,,,,,,35889029.4,281.56,12
31,Iliwerung,Tephra,5.0,10,1.0,,,1394090.0,292.0,175.0,,,12
32,Iliwerung,Tephra,5.0,10,5.0,,,840810.0,117.0,117.0,,,12
33,Iliwerung,Tephra,5.0,10,50.0,,,256555.0,28.0,46.0,,,12
34,Iliwerung,Tephra,5.0,10,100.0,,,203541.0,24.0,41.0,,,12
35,Iliwerung,Tephra,5.0,50,,,,,,,29227073.2,182.56,12
36,Iliwerung,Tephra,5.0,50,1.0,,,1020877.0,189.0,143.0,,,12
37,Iliwerung,Tephra,5.0,50,5.0,,,527662.0,64.0,86.0,,,12
38,Iliwerung,Tephra,5.0,50,50.0,,,201795.0,22.0,41.0,,,12
39,Iliwerung,Tephra,5.0,50,100.0,,,149745.0,12.0,32.0,,,12
40,Iliwerung,Tephra,5.0,90,,,,,,,17680224.2,94.62,12
41,Iliwerung,Tephra,5.0,90,1.0,,,663547.0,65.0,99.0,,,12
42,Iliwerung,Tephra,5.0,90,5.0,,,285911.0,34.0,49.0,,,12
43,Iliwerung,Tephra,5.0,90,50.0,,,123270.0,12.0,27.0,,,12
44,Iliwerung,Tephra,5.0,90,100.0,,,62423.0,7.0,15.0,,,12
0,Karangetang,Tephra,3.0,10,,,,,,,1171747.6,0.4,0
1,Karangetang,Tephra,3.0,10,1.0,,,20606.0,0.0,2.0,,,0
2,Karangetang,Tephra,3.0,10,5.0,,,15373.0,0.0,1.0,,,0
3,Karangetang,Tephra,3.0,10,50.0,,,12922.0,0.0,1.0,,,0
4,Karangetang,Tephra,3.0,10,100.0,,,7893.0,0.0,1.0,,,0
5,Karangetang,Tephra,3.0,50,,,,,,,901400.6,0.23,0
6,Karangetang,Tephra,3.0,50,1.0,,,16070.0,0.0,1.0,,,0
7,Karangetang,Tephra,3.0,50,5.0,,,14937.0,0.0,1.0,,,0
8,Karangetang,Tephra,3.0,50,50.0,,,10410.0,0.0,1.0,,,0
9,Karangetang,Tephra,3.0,50,100.0,,,5354.0,0.0,0.0,,,0
10,Karangetang,Tephra,3.0,90,,,,,,,568871.9,0.1,0
11,Karangetang,Tephra,3.0,90,1.0,,,14946.0,0.0,1.0,,,0
12,Karangetang,Tephra,3.0,90,5.0,,,14188.0,0.0,1.0,,,0
13,Karangetang,Tephra,3.0,90,50.0,,,7811.0,0.0,1.0,,,0
14,Karangetang,Tephra,3.0,90,100.0,,,3065.0,0.0,0.0,,,0
15,Karangetang,Tephra,4.0,10,,,,,,,2971043.2,2.14,0
16,Karangetang,Tephra,4.0,10,1.0,,,22298.0,0.0,2.0,,,0
17,Karangetang,Tephra,4.0,10,5.0,,,21582.0,0.0,2.0,,,0
18,Karangetang,Tephra,4.0,10,50.0,,,20458.0,0.0,2.0,,,0
19,Karangetang,Tephra,4.0,10,100.0,,,17964.0,0.0,1.0,,,0
20,Karangetang,Tephra,4.0,50,,,,,,,1661983.7,0.58,0
21,Karangetang,Tephra,4.0,50,1.0,,,21582.0,0.0,2.0,,,0
22,Karangetang,Tephra,4.0,50,5.0,,,20807.0,0.0,2.0,,,0
23,Karangetang,Tephra,4.0,50,50.0,,,15124.0,0.0,1.0,,,0
24,Karangetang,Tephra,4.0,50,100.0,,,13035.0,0.0,1.0,,,0
25,Karangetang,Tephra,4.0,90,,,,,,,1117361.1,0.09,0
26,Karangetang,Tephra,4.0,90,1.0,,,20393.0,0.0,2.0,,,0
27,Karangetang,Tephra,4.0,90,5.0,,,16305.0,0.0,1.0,,,0
28,Karangetang,Tephra,4.0,90,50.0,,,10043.0,0.0,1.0,,,0
29,Karangetang,Tephra,4.0,90,100.0,,,7082.0,0.0,1.0,,,0
30,Karangetang,Tephra,5.0,10,,,,,,,17267785.300000004,7.51,0
31,Karangetang,Tephra,5.0,10,1.0,,,1060086.0,9.0,193.0,,,0
32,Karangetang,Tephra,5.0,10,5.0,,,24124.0,0.0,4.0,,,0
33,Karangetang,Tephra,5.0,10,50.0,,,21582.0,0.0,2.0,,,0
34,Karangetang,Tephra,5.0,10,100.0,,,21582.0,0.0,2.0,,,0
35,Karangetang,Tephra,5.0,50,,,,,,,3586279.8,4.49,0
36,Karangetang,Tephra,5.0,50,1.0,,,31808.0,0.0,11.0,,,0
37,Karangetang,Tephra,5.0,50,5.0,,,22902.0,0.0,3.0,,,0
38,Karangetang,Tephra,5.0,50,50.0,,,20807.0,0.0,2.0,,,0
39,Karangetang,Tephra,5.0,50,100.0,,,20409.0,0.0,2.0,,,0
40,Karangetang,Tephra,5.0,90,,,,,,,2262474.6,1.69,0
41,Karangetang,Tephra,5.0,90,1.0,,,21582.0,0.0,2.0,,,0
42,Karangetang,Tephra,5.0,90,5.0,,,20864.0,0.0,2.0,,,0
43,Karangetang,Tephra,5.0,90,50.0,,,15769.0,0.0,1.0,,,0
44,Karangetang,Tephra,5.0,90,100.0,,,13858.0,0.0,1.0,,,0
45,Karangetang,BAF,,10,,300.0,9800000.0,947.0,0.0,0.0,118111.0,,0
46,Karangetang,BAF,,50,,300.0,9800000.0,197.0,0.0,0.0,3011.0,,0
47,Karangetang,BAF,,90,,300.0,9800000.0,0.0,0.0,0.0,0.0,,0
48,Karangetang,BAF,,10,,990.0,9800000.0,2383.0,0.0,0.0,231724.0,,0
49,Karangetang,BAF,,50,,990.0,9800000.0,515.0,0.0,0.0,3011.0,,0
50,Karangetang,BAF,,90,,990.0,9800000.0,0.0,0.0,0.0,0.0,,0
51,Karangetang,BAF,,10,,300.0,450000.0,0.0,0.0,0.0,0.0,,0
52,Karangetang,BAF,,50,,300.0,450000.0,0.0,0.0,0.0,0.0,,0
53,Karangetang,BAF,,90,,300.0,450000.0,0.0,0.0,0.0,0.0,,0
54,Karangetang,BAF,,10,,990.0,450000.0,0.0,0.0,0.0,0.0,,0
55,Karangetang,BAF,,50,,990.0,450000.0,0.0,0.0,0.0,0.0,,0
56,Karangetang,BAF,,90,,990.0,450000.0,0.0,0.0,0.0,0.0,,0
57,Karangetang,PDC,3.0,10,,,,21582.0,0.0,1.0,3597639.0,,0
58,Karangetang,PDC,3.0,50,,,,15937.0,0.0,1.0,2774236.0,,0
59,Karangetang,PDC,3.0,90,,,,12642.0,0.0,1.0,2027182.0,,0
60,Karangetang,PDC,4.0,10,,,,21582.0,0.0,1.0,3597639.0,,0
61,Karangetang,PDC,4.0,50,,,,20945.0,0.0,1.0,3293185.0,,0
62,Karangetang,PDC,4.0,90,,,,14676.0,0.0,1.0,2346513.0,,0
63,Karangetang,PDC,5.0,10,,,,21582.0,0.0,2.0,3602672.0,,0
64,Karangetang,PDC,5.0,50,,,,21582.0,0.0,1.0,3597639.0,,0
65,Karangetang,PDC,5.0,90,,,,16968.0,0.0,1.0,2975658.0,,0
66,Karangetang,LC,3.0,10,,,,0.0,0.0,0.0,,,0
67,Karangetang,LC,3.0,50,,,,0.0,0.0,0.0,,,0
68,Karangetang,LC,3.0,90,,,,0.0,0.0,0.0,,,0
69,Karangetang,LC,4.0,10,,,,3705.0,0.0,0.0,,,0
70,Karangetang,LC,4.0,50,,,,2864.0,0.0,0.0,,,0
71,Karangetang,LC,4.0,90,,,,2013.0,0.0,0.0,,,0
72,Karangetang,LC,5.0,10,,,,16014.0,0.0,1.0,,,0
73,Karangetang,LC,5.0,50,,,,15624.0,0.0,1.0,,,0
74,Karangetang,LC,5.0,90,,,,15231.0,0.0,1.0,,,0
0,Karangetang,Tephra,3.0,10,,,,,,,1169538.4,0.36,1
1,Karangetang,Tephra,3.0,10,1.0,,,20415.0,0.0,2.0,,,1
2,Karangetang,Tephra,3.0,10,5.0,,,15315.0,0.0,1.0,,,1
3,Karangetang,Tephra,3.0,10,50.0,,,12951.0,0.0,1.0,,,1
4,Karangetang,Tephra,3.0,10,100.0,,,7748.0,0.0,1.0,,,1
5,Karangetang,Tephra,3.0,50,,,,,,,789416.6,0.17,1
6,Karangetang,Tephra,3.0,50,1.0,,,15580.0,0.0,1.0,,,1
7,Karangetang,Tephra,3.0,50,5.0,,,14838.0,0.0,1.0,,,1
8,Karangetang,Tephra,3.0,50,50.0,,,10025.0,0.0,1.0,,,1
9,Karangetang,Tephra,3.0,50,100.0,,,4852.0,0.0,0.0,,,1
10,Karangetang,Tephra,3.0,90,,,,,,,476812.9,0.07,1
11,Karangetang,Tephra,3.0,90,1.0,,,15019.0,0.0,1.0,,,1
12,Karangetang,Tephra,3.0,90,5.0,,,14133.0,0.0,1.0,,,1
13,Karangetang,Tephra,3.0,90,50.0,,,6654.0,0.0,1.0,,,1
14,Karangetang,Tephra,3.0,90,100.0,,,2612.0,0.0,0.0,,,1
15,Karangetang,Tephra,4.0,10,,,,,,,2413131.6,1.03,1
16,Karangetang,Tephra,4.0,10,1.0,,,21582.0,0.0,2.0,,,1
17,Karangetang,Tephra,4.0,10,5.0,,,21582.0,0.0,2.0,,,1
18,Karangetang,Tephra,4.0,10,50.0,,,15681.0,0.0,1.0,,,1
19,Karangetang,Tephra,4.0,10,100.0,,,14834.0,0.0,1.0,,,1
20,Karangetang,Tephra,4.0,50,,,,,,,1378464.5,0.28,1
21,Karangetang,Tephra,4.0,50,1.0,,,21460.0,0.0,2.0,,,1
22,Karangetang,Tephra,4.0,50,5.0,,,20807.0,0.0,2.0,,,1
23,Karangetang,Tephra,4.0,50,50.0,,,13874.0,0.0,1.0,,,1
24,Karangetang,Tephra,4.0,50,100.0,,,10628.0,0.0,1.0,,,1
25,Karangetang,Tephra,4.0,90,,,,,,,925000.0,0.03,1
26,Karangetang,Tephra,4.0,90,1.0,,,20297.0,0.0,2.0,,,1
27,Karangetang,Tephra,4.0,90,5.0,,,15894.0,0.0,1.0,,,1
28,Karangetang,Tephra,4.0,90,50.0,,,9117.0,0.0,1.0,,,1
29,Karangetang,Tephra,4.0,90,100.0,,,6053.0,0.0,1.0,,,1
30,Karangetang,Tephra,5.0,10,,,,,,,4916788.5,5.8,1
31,Karangetang,Tephra,5.0,10,1.0,,,92360.0,1.0,28.0,,,1
32,Karangetang,Tephra,5.0,10,5.0,,,23906.0,0.0,4.0,,,1
33,Karangetang,Tephra,5.0,10,50.0,,,21582.0,0.0,2.0,,,1
34,Karangetang,Tephra,5.0,10,100.0,,,21582.0,0.0,2.0,,,1
35,Karangetang,Tephra,5.0,50,,,,,,,2987001.6,2.9,1
36,Karangetang,Tephra,5.0,50,1.0,,,23101.0,0.0,3.0,,,1
37,Karangetang,Tephra,5.0,50,5.0,,,21582.0,0.0,2.0,,,1
38,Karangetang,Tephra,5.0,50,50.0,,,20391.0,0.0,2.0,,,1
39,Karangetang,Tephra,5.0,50,100.0,,,18507.0,0.0,1.0,,,1
40,Karangetang,Tephra,5.0,90,,,,,,,1471972.4,0.88,1
41,Karangetang,Tephra,5.0,90,1.0,,,21330.0,0.0,2.0,,,1
42,Karangetang,Tephra,5.0,90,5.0,,,20393.0,0.0,2.0,,,1
43,Karangetang,Tephra,5.0,90,50.0,,,14363.0,0.0,1.0,,,1
44,Karangetang,Tephra,5.0,90,100.0,,,11608.0,0.0,1.0,,,1
0,Karangetang,Tephra,3.0,10,,,,,,,1046071.3,0.25,2
1,Karangetang,Tephra,3.0,10,1.0,,,19605.0,0.0,2.0,,,2
2,Karangetang,Tephra,3.0,10,5.0,,,15212.0,0.0,1.0,,,2
3,Karangetang,Tephra,3.0,10,50.0,,,12117.0,0.0,1.0,,,2
4,Karangetang,Tephra,3.0,10,100.0,,,6587.0,0.0,1.0,,,2
5,Karangetang,Tephra,3.0,50,,,,,,,670606.6,0.19,2
6,Karangetang,Tephra,3.0,50,1.0,,,15152.0,0.0,1.0,,,2
7,Karangetang,Tephra,3.0,50,5.0,,,14770.0,0.0,1.0,,,2
8,Karangetang,Tephra,3.0,50,50.0,,,9785.0,0.0,1.0,,,2
9,Karangetang,Tephra,3.0,50,100.0,,,4941.0,0.0,0.0,,,2
10,Karangetang,Tephra,3.0,90,,,,,,,662590.8,0.09,2
11,Karangetang,Tephra,3.0,90,1.0,,,14963.0,0.0,1.0,,,2
12,Karangetang,Tephra,3.0,90,5.0,,,14165.0,0.0,1.0,,,2
13,Karangetang,Tephra,3.0,90,50.0,,,7302.0,0.0,1.0,,,2
14,Karangetang,Tephra,3.0,90,100.0,,,3121.0,0.0,0.0,,,2
15,Karangetang,Tephra,4.0,10,,,,,,,1864594.6,0.63,2
16,Karangetang,Tephra,4.0,10,1.0,,,21582.0,0.0,2.0,,,2
17,Karangetang,Tephra,4.0,10,5.0,,,20807.0,0.0,2.0,,,2
18,Karangetang,Tephra,4.0,10,50.0,,,15439.0,0.0,1.0,,,2
19,Karangetang,Tephra,4.0,10,100.0,,,13075.0,0.0,1.0,,,2
20,Karangetang,Tephra,4.0,50,,,,,,,1375476.5,0.31,2
21,Karangetang,Tephra,4.0,50,1.0,,,21471.0,0.0,2.0,,,2
22,Karangetang,Tephra,4.0,50,5.0,,,20534.0,0.0,2.0,,,2
23,Karangetang,Tephra,4.0,50,50.0,,,13891.0,0.0,1.0,,,2
24,Karangetang,Tephra,4.0,50,100.0,,,10553.0,0.0,1.0,,,2
25,Karangetang,Tephra,4.0,90,,,,,,,1116900.0,0.09,2
26,Karangetang,Tephra,4.0,90,1.0,,,20393.0,0.0,2.0,,,2
27,Karangetang,Tephra,4.0,90,5.0,,,16154.0,0.0,1.0,,,2
28,Karangetang,Tephra,4.0,90,50.0,,,9928.0,0.0,1.0,,,2
29,Karangetang,Tephra,4.0,90,100.0,,,7060.0,0.0,1.0,,,2
30,Karangetang,Tephra,5.0,10,,,,,,,7074097.0,4.92,2
31,Karangetang,Tephra,5.0,10,1.0,,,391748.0,2.0,65.0,,,2
32,Karangetang,Tephra,5.0,10,5.0,,,23752.0,0.0,4.0,,,2
33,Karangetang,Tephra,5.0,10,50.0,,,21525.0,0.0,2.0,,,2
34,Karangetang,Tephra,5.0,10,100.0,,,20807.0,0.0,2.0,,,2
35,Karangetang,Tephra,5.0,50,,,,,,,2978474.8,3.42,2
36,Karangetang,Tephra,5.0,50,1.0,,,23906.0,0.0,4.0,,,2
37,Karangetang,Tephra,5.0,50,5.0,,,21582.0,0.0,2.0,,,2
38,Karangetang,Tephra,5.0,50,50.0,,,20518.0,0.0,2.0,,,2
39,Karangetang,Tephra,5.0,50,100.0,,,19222.0,0.0,1.0,,,2
40,Karangetang,Tephra,5.0,90,,,,,,,2163394.6,1.61,2
41,Karangetang,Tephra,5.0,90,1.0,,,21582.0,0.0,2.0,,,2
42,Karangetang,Tephra,5.0,90,5.0,,,20807.0,0.0,2.0,,,2
43,Karangetang,Tephra,5.0,90,50.0,,,15296.0,0.0,1.0,,,2
44,Karangetang,Tephra,5.0,90,100.0,,,13606.0,0.0,1.0,,,2
0,Karangetang,Tephra,3.0,10,,,,,,,969007.8,0.28,3
1,Karangetang,Tephra,3.0,10,1.0,,,19878.0,0.0,2.0,,,3
2,Karangetang,Tephra,3.0,10,5.0,,,15432.0,0.0,1.0,,,3
3,Karangetang,Tephra,3.0,10,50.0,,,12627.0,0.0,1.0,,,3
4,Karangetang,Tephra,3.0,10,100.0,,,6962.0,0.0,1.0,,,3
5,Karangetang,Tephra,3.0,50,,,,,,,804061.2,0.21,3
6,Karangetang,Tephra,3.0,50,1.0,,,16704.0,0.0,1.0,,,3
7,Karangetang,Tephra,3.0,50,5.0,,,14979.0,0.0,1.0,,,3
8,Karangetang,Tephra,3.0,50,50.0,,,10974.0,0.0,1.0,,,3
9,Karangetang,Tephra,3.0,50,100.0,,,5621.0,0.0,0.0,,,3
10,Karangetang,Tephra,3.0,90,,,,,,,665397.8,0.13,3
11,Karangetang,Tephra,3.0,90,1.0,,,15083.0,0.0,1.0,,,3
12,Karangetang,Tephra,3.0,90,5.0,,,14686.0,0.0,1.0,,,3
13,Karangetang,Tephra,3.0,90,50.0,,,8720.0,0.0,1.0,,,3
14,Karangetang,Tephra,3.0,90,100.0,,,3891.0,0.0,0.0,,,3
15,Karangetang,Tephra,4.0,10,,,,,,,2333554.6,0.89,3
16,Karangetang,Tephra,4.0,10,1.0,,,21582.0,0.0,2.0,,,3
17,Karangetang,Tephra,4.0,10,5.0,,,21180.0,0.0,2.0,,,3
18,Karangetang,Tephra,4.0,10,50.0,,,16479.0,0.0,1.0,,,3
19,Karangetang,Tephra,4.0,10,100.0,,,14164.0,0.0,1.0,,,3
20,Karangetang,Tephra,4.0,50,,,,,,,1471003.7,0.46,3
21,Karangetang,Tephra,4.0,50,1.0,,,21582.0,0.0,2.0,,,3
22,Karangetang,Tephra,4.0,50,5.0,,,20807.0,0.0,2.0,,,3
23,Karangetang,Tephra,4.0,50,50.0,,,14467.0,0.0,1.0,,,3
24,Karangetang,Tephra,4.0,50,100.0,,,11617.0,0.0,1.0,,,3
25,Karangetang,Tephra,4.0,90,,,,,,,1166092.6,0.14,3
26,Karangetang,Tephra,4.0,90,1.0,,,20809.0,0.0,2.0,,,3
27,Karangetang,Tephra,4.0,90,5.0,,,19884.0,0.0,1.0,,,3
28,Karangetang,Tephra,4.0,90,50.0,,,12728.0,0.0,1.0,,,3
29,Karangetang,Tephra,4.0,90,100.0,,,8429.0,0.0,1.0,,,3
30,Karangetang,Tephra,5.0,10,,,,,,,7838889.7,5.55,3
31,Karangetang,Tephra,5.0,10,1.0,,,428378.0,2.0,74.0,,,3
32,Karangetang,Tephra,5.0,10,5.0,,,23906.0,0.0,4.0,,,3
33,Karangetang,Tephra,5.0,10,50.0,,,21582.0,0.0,2.0,,,3
34,Karangetang,Tephra,5.0,10,100.0,,,20840.0,0.0,2.0,,,3
35,Karangetang,Tephra,5.0,50,,,,,,,3161294.9,3.9,3
36,Karangetang,Tephra,5.0,50,1.0,,,23906.0,0.0,4.0,,,3
37,Karangetang,Tephra,5.0,50,5.0,,,21582.0,0.0,2.0,,,3
38,Karangetang,Tephra,5.0,50,50.0,,,20807.0,0.0,2.0,,,3
39,Karangetang,Tephra,5.0,50,100.0,,,20130.0,0.0,2.0,,,3
40,Karangetang,Tephra,5.0,90,,,,,,,2808981.7,2.46,3
41,Karangetang,Tephra,5.0,90,1.0,,,22110.0,0.0,2.0,,,3
42,Karangetang,Tephra,5.0,90,5.0,,,21582.0,0.0,2.0,,,3
43,Karangetang,Tephra,5.0,90,50.0,,,19931.0,0.0,1.0,,,3
44,Karangetang,Tephra,5.0,90,100.0,,,15495.0,0.0,1.0,,,3
0,Karangetang,Tephra,3.0,10,,,,,,,1061503.8,0.34,4
1,Karangetang,Tephra,3.0,10,1.0,,,19888.0,0.0,2.0,,,4
2,Karangetang,Tephra,3.0,10,5.0,,,15468.0,0.0,1.0,,,4
3,Karangetang,Tephra,3.0,10,50.0,,,12643.0,0.0,1.0,,,4
4,Karangetang,Tephra,3.0,10,100.0,,,7240.0,0.0,0.0,,,4
5,Karangetang,Tephra,3.0,50,,,,,,,902901.3,0.24,4
6,Karangetang,Tephra,3.0,50,1.0,,,16539.0,0.0,1.0,,,4
7,Karangetang,Tephra,3.0,50,5.0,,,14982.0,0.0,1.0,,,4
8,Karangetang,Tephra,3.0,50,50.0,,,10910.0,0.0,1.0,,,4
9,Karangetang,Tephra,3.0,50,100.0,,,5702.0,0.0,0.0,,,4
10,Karangetang,Tephra,3.0,90,,,,,,,678197.8,0.18,4
11,Karangetang,Tephra,3.0,90,1.0,,,15245.0,0.0,1.0,,,4
12,Karangetang,Tephra,3.0,90,5.0,,,14792.0,0.0,1.0,,,4
13,Karangetang,Tephra,3.0,90,50.0,,,9719.0,0.0,1.0,,,4
14,Karangetang,Tephra,3.0,90,100.0,,,4636.0,0.0,0.0,,,4
15,Karangetang,Tephra,4.0,10,,,,,,,2878007.6,1.81,4
16,Karangetang,Tephra,4.0,10,1.0,,,21582.0,0.0,2.0,,,4
17,Karangetang,Tephra,4.0,10,5.0,,,21582.0,0.0,2.0,,,4
18,Karangetang,Tephra,4.0,10,50.0,,,20217.0,0.0,2.0,,,4
19,Karangetang,Tephra,4.0,10,100.0,,,16345.0,0.0,1.0,,,4
20,Karangetang,Tephra,4.0,50,,,,,,,2153474.6,1.02,4
21,Karangetang,Tephra,4.0,50,1.0,,,21582.0,0.0,2.0,,,4
22,Karangetang,Tephra,4.0,50,5.0,,,20927.0,0.0,2.0,,,4
23,Karangetang,Tephra,4.0,50,50.0,,,16457.0,0.0,1.0,,,4
24,Karangetang,Tephra,4.0,50,100.0,,,13854.0,0.0,1.0,,,4
25,Karangetang,Tephra,4.0,90,,,,,,,1380103.7,0.45,4
26,Karangetang,Tephra,4.0,90,1.0,,,21582.0,0.0,2.0,,,4
27,Karangetang,Tephra,4.0,90,5.0,,,20795.0,0.0,2.0,,,4
28,Karangetang,Tephra,4.0,90,50.0,,,14298.0,0.0,1.0,,,4
29,Karangetang,Tephra,4.0,90,100.0,,,11392.0,0.0,1.0,,,4
